SOURCE,ISIN_NUMBER,SYMBOL,SERIES
BSE,INE0BLY01023,SHINEFASH,M
BSE,INE068V01023,GLAND,A
BSE,INF769K01GS9,ESG,B
BSE,INE07T201019,RBA,A
BSE,INE0EK901012,TARC,B
BSE,INF247L01AK4,MOGSEC,F
BSE,INE09E501017,RVHL,B
BSE,INE0DNW01011,FAIRCHEMOR,B
BSE,INE495P01020,BECTORFOOD,A
BSE,INE01BK01022,AWHCL,B
BSE,INF732E01268,INFRABEES,B
BSE,INE018S01016,RFLL,XT
BSE,INE053F01010,IRFC,A
BSE,INE09VQ01012,INDIGOPNTS,A
BSE,INE481N01025,HOMEFIRST,A
BSE,INE00IN01015,STOVEKRAFT,B
BSE,INE0FDU25010,BIRET,IF
BSE,INE0D7801012,MRP,M
BSE,INE103C01036,SMCGLOBAL,B
BSE,INE0DSF01015,NURECA,B
BSE,INE0DD101019,RAILTEL,A
BSE,INE694N01015,HERANBA,B
BSE,INE179G01029,DAVANGERE,B
BSE,INE03RS01027,DRCSYSTEMS,B
BSE,INE864I01014,MTARTECH,A
BSE,INE0BY001018,JUBLINGREA,A
BSE,INE07O001026,EASEMYTRIP,A
BSE,INE0CJD01029,KMEW,B
BSE,INE930P01018,ANURAS,A
BSE,INE00LO01017,CRAFTSMAN,A
BSE,INE576O01020,LXCHEM,A
BSE,INE303R01014,KALYANKJIL,A
BSE,INE428Q01011,SURYODAY,B
BSE,INE418L01047,NAZARA,A
BSE,INE018401013,SUVIDHAA,B
BSE,INE382M01027,UFBL,B
BSE,INE0CPR01018,EKI,B
BSE,INE0CQ101015,RCAN,M
BSE,INE670K01029,LODHA,A
BSE,INE0FHS01024,DEEPINDS,B
BSE,INE04CO01018,KGES,TS
BSE,INE0GGX23010,PGINVIT,IF
BSE,INF769K01HF4,MAFANG,B
BSE,INF109KC1Q72,HEALTHIETF,B
BSE,INE505Y01010,VINEETLAB,B
BSE,INE810G01011,SHYAMMETL,A
BSE,INE073K01018,SONACOMS,A
BSE,INF200KA1W75,SFMP45GR,F
BSE,INE021O01019,DODLA,A
BSE,INE967H01025,KIMS,A
BSE,INE0B6101012,TIMESGREEN,MT
BSE,INE0D6701023,IPL,B
BSE,INE201P01022,GRINFRA,A
BSE,INE227W01023,CLEAN,A
BSE,INE758T01015,ETERNAL,A
BSE,INE0GK401011,TATVA,B
BSE,INE03Q201024,ALIVUS,A
BSE,INF769K01HI8,BFSI,B
BSE,INE199P01028,GCSL,T
BSE,INE645S01024,ROLEXRINGS,B
BSE,INF109KC19V3,FMCGIETF,B
BSE,INE0GFE01026,EXXARO,T
BSE,INE08LI01020,KRSNAA,B
BSE,INE0H5O01029,WINDLAS,B
BSE,INE872J01023,DEVYANI,A
BSE,INE0CT101020,MOL,B
BSE,INE071N01016,EPIGRAL,A
BSE,INE290S01011,CARTRADE,A
BSE,INE118D01016,NUVOCO,A
BSE,INE852O01025,APTUS,A
BSE,INE488A01050,CHEMPLASTS,A
BSE,INE647W01014,SHARPLINE,X
BSE,INE0EAX01014,AASHKA,M
BSE,INF846K01Y96,AXISTECETF,B
BSE,INF846K01Z12,AXISHCETF,B
BSE,INE00FF01025,ACUTAAS,A
BSE,INE043W01024,VIJAYA,A
BSE,INF846K016C7,AXISCETF,B
BSE,INE953O01021,SANSERA,A
BSE,INE0GAO01018,PREVEST,M
BSE,INE0FW001016,MARKOLINES,B
BSE,INF769K01HP3,MASPTOP50,B
BSE,INE045601023,PARAS,A
BSE,INE0HLJ01013,SVRL,M
BSE,INE404A01024,ABSLAMC,A
BSE,INE0GD201014,SAMOR,T
BSE,INE0H8H01019,CWD,MS
BSE,INF109KC1V42,CONSUMIETF,B
BSE,INE388Y01029,NYKAA,A
BSE,INE02NC01014,FINOPB,B
BSE,INE284S01014,SJS,A
BSE,INF740KA1QK2,EQUAL50ADD,B
BSE,INE0D0K01022,SIGACHI,B
BSE,INE417T01026,POLICYBZR,A
BSE,INE07GA01011,SGFRL,M
BSE,INE982J01020,PAYTM,A
BSE,INE806T01020,SAPPHIRE,A
BSE,INE0I7C01011,LATENTVIEW,A
BSE,INE144Z01023,TARSONS,B
BSE,INE0JFE01012,OMNIPOTENT,M
BSE,INE0BJS01011,GOCOLORS,A
BSE,INE07L501010,DMR,M
BSE,INE106T01025,HITECH,B
BSE,INE575P01011,STARHEALTH,A
BSE,INE011K01018,TEGA,A
BSE,INF769K01HS7,MAHKTECH,B
BSE,INE463V01026,ANANDRATHI,A
BSE,INE761Y01019,ZODIAC,B
BSE,INE0CLI01024,RATEGAIN,A
BSE,INF754K01OB1,BBETF0432,F
BSE,INE217L01019,SHRIRAMPPS,B
BSE,INE982V01025,JETFREIGHT,T
BSE,INE0BV301023,MAPMYINDIA,A
BSE,INE317I01021,METROBRAND,A
BSE,INE804L01022,MEDPLUS,A
BSE,INE0IX101010,DATAPATTNS,A
BSE,INE0GSL01024,HPAL,B
BSE,INE07RO01027,SUPRIYA,B
BSE,INF247L01AU3,MONQ50,B
BSE,INF740KA1QL0,MIDQ50ADD,B
BSE,INF740KA1CL0,NIFTYADD,B
BSE,INE925R01014,CMSINFO,A
BSE,INE977Y01011,BCONCEPTS,B
BSE,INE0DRT01018,FABINO,M
BSE,INE02WG01024,WEL,B
BSE,INF109KC10V2,AUTOIETF,B
BSE,INE583L01014,AGSTRA,Z
BSE,INF109KC1Y56,SILVERIETF,E
BSE,INE0KA601012,ALKOSIGN,M
BSE,INF769K01IB1,MAKEINDIA,B
BSE,INE699H01024,AWL,A
BSE,INE060X01034,DEVIT,B
BSE,INE825V01034,MANYAVAR,A
BSE,INE0JSJ01014,SPITZE,MT
BSE,INF247L01BK2,MOMOMENTUM,B
BSE,INE728Z01015,SOFTTECH,B
BSE,INF209KB19F6,SILVER,E
BSE,INF209KB11D8,TECH,B
BSE,INF209KB10C2,HEALTHY,B
BSE,INF209KB19D1,BSLNIFTY,B
BSE,INF109KC14A8,GSEC5IETF,F
BSE,INF769K01IC9,MIDCAPETF,B
BSE,INE0KCE01017,EUREKAFORB,A
BSE,INE079J01017,GATEWAY,B
BSE,INE0CU601026,GMRP&UI,A
BSE,INE0KQ001017,BCCL,M
BSE,INE0FS801015,MSUMI,A
BSE,INE0K1401020,ACHYUT,B
BSE,INE0JVD01011,EVOQ,MT
BSE,INE652Z01017,AVROIND,B
BSE,INE0GIU01018,UMAEXPORTS,B
BSE,INE0IQ001011,VERANDA,B
BSE,INE0KPY01017,SEML,M
BSE,INE0K5F01014,DHYAANITR,MT
BSE,INE00EV01017,HARIOMPIPE,B
BSE,INE0JMN01019,SFSL,MT
BSE,INE0J2K01014,GLHRL,MT
BSE,INE278Y01022,CAMPUS,A
BSE,INE961O01016,RAINBOW,A
BSE,INE625X01018,SILVERTUC,B
BSE,INE0J1Y01017,LICI,A
BSE,INE00F201020,PRUDENT,A
BSE,INE0JA001018,VENUSPIPES,A
BSE,INE148O01028,DELHIVERY,A
BSE,INE088F01024,PARADEEP,A
BSE,INE05CY01014,TIERRA,XT
BSE,INE04TZ01018,ETHOSLTD,A
BSE,INE01QM01018,EMUDHRA,A
BSE,INE0BWX01014,AETHER,A
BSE,INE0KXN01014,SILVERPRL,M
BSE,INE0K6L01010,GOEL,M
BSE,INE0L0L01012,MODIS,B
BSE,INE0GTX01019,PGCRL,M
BSE,INE0L1C01019,KESAR,M
BSE,INE0KR801019,JAYANT,M
BSE,INE0ID001024,VEERKRUPA,M
BSE,INE0L3501015,HEALTHYLIFE,M
BSE,INE0HR601026,DDEVPLSTIK,B
BSE,INF247L01BB1,MOHEALTH,B
BSE,INF109KC17C7,MOM30IETF,B
BSE,INF179KC1HR4,HDFCNIF100,B
BSE,INF179KC1HS2,HDFCNEXT50,B
BSE,INF109KC16E5,INFRAIETF,B
BSE,INF740KA1RE3,SILVERADD,E
BSE,INE0DYJ01015,SYRMA,A
BSE,INF209KB15K4,NIFTYQLITY,B
BSE,INF209KB14K7,MOMENTUM,B
BSE,INF247L01BE5,MOVALUE,B
BSE,INE0M3901015,OLATECH,MT
BSE,INE0JNB01012,NATURO,MT
BSE,INE0KKN01029,RHETAN,B
BSE,INE0JS101016,DREAMFOLKS,B
BSE,INF179KC1DI2,HDFCSILVER,E
BSE,INE0I3401014,DBOL,B
BSE,INE0MC401013,DPL,M
BSE,INE0D2I01014,EPBIO,M
BSE,INE668A01016,TMB,A
BSE,INE0I0T01010,VOEPL,M
BSE,INE0LU301014,SISL,MT
BSE,INE0D6I01023,KSOLVES,B
BSE,INE0JUS01029,HARSHA,B
BSE,INF179KC1DL6,HDFCQUAL,B
BSE,INE0M8901010,CONTAINE,M
BSE,INF179KC1DJ0,HDFCGROWTH,B
BSE,INE0LQS01015,TIPSFILMS,B
BSE,INE0MNV01014,SRSOLTD,M
BSE,INE0MKA01014,TLL,M
BSE,INE0M4L01013,CARGOTRANS,MT
BSE,INE0N0J01014,CNCRD,MT
BSE,INE0LGX01024,INA,M
BSE,INE0NC801013,VEDANTASSET,M
BSE,INE02YR01019,EMIL,A
BSE,INF179KC1HU8,HDFCLOWVOL,B
BSE,INF179KC1HV6,HDFCMOMENT,B
BSE,INE0DK501011,PPLPHARMA,A
BSE,INE0A1101019,DCI,B
BSE,INE0N1L01018,PACE,M
BSE,INE0HMF01019,TRACXN,B
BSE,INE117Z01011,NARMADA,B
BSE,INE344S01016,INFOBEAN,B
BSE,INE0KL801015,DCXINDIA,B
BSE,INE139R01012,FUSION,B
BSE,INE00E101023,BIKAJI,A
BSE,INE474Q01031,MEDANTA,A
BSE,INE128X01021,ACI,A
BSE,INE128S01021,FIVESTAR,A
BSE,INE918Z01012,KAYNES,A
BSE,INF179KC1IA8,HDFCNIFIT,B
BSE,INF179KC1HZ7,HDFCPVTBAN,B
BSE,INE510W01014,INOXGREEN,A
BSE,INE01EE01011,BBTCL,B
BSE,INE263M01029,RUSTOMJEE,B
BSE,INE01KI01027,VINNY,B
BSE,INE0D0U01013,AAATECH,B
BSE,INF109KC17L8,FINIETF,B
BSE,INE0N6V01016,AMBOAGRI,M
BSE,INE792Z01011,SIRCA,B
BSE,INE00OQ01016,DHARMAJ,B
BSE,INE324X01026,SARVESHWAR,B
BSE,INE244O01017,UNIPARTS,B
BSE,INF754K01QX0,EBBETF0433,F
BSE,INE0NT601018,GARGI,MT
BSE,INF109KC19O8,COMMOIETF,B
BSE,INE142Q01026,SULA,A
BSE,INE00ZE01026,AFSL,B
BSE,INE0MQD01015,DRONACHRYA,M
BSE,INE559R01029,LANDMARK,B
BSE,INE138Y01010,KFINTECH,A
BSE,INE050401020,ELIN,B
BSE,INE855R01021,RADIANTCMS,B
BSE,INE09BN01011,AVEER,X
BSE,INF740KA1RX3,BANKADD,B
BSE,INE035801013,AERONEU,B
BSE,INE0MID01012,SVS,M
BSE,INE0BSU01018,LOGICA,M
BSE,INE0BTI01037,KAMOPAINTS,B
BSE,INE0LRU01027,AARTIPHARM,A
BSE,INE094B01013,ASHIKA,B
BSE,INE0EEJ01023,BTML,B
BSE,INE0NNS01018,NSLNISP,A
BSE,INF179KC1EZ4,HDFCBSE500,B
BSE,INF179KC1FB2,HDFCSML250,B
BSE,INF179KC1HT0,HDFCMID150,B
BSE,INF769K01JP9,GOLDETF,E
BSE,INE0O4601016,SEALMATIC,M
BSE,INE0OLH01013,ROBU,M
BSE,INE0NPA01011,PATRON,M
BSE,INE0JZS01010,SVJ,MT
BSE,INE0NYN01016,RESGEN,M
BSE,INE0O6A01019,ITCONS,M
BSE,INE645W01026,AIRAN,B
BSE,INE753U01022,DIVGIITTS,B
BSE,INF209KB18T9,ABSLLIQUID,F
BSE,INE0OKG01017,PCL,M
BSE,INF109KC10S8,PSUBNKIETF,B
BSE,INE00TV01023,SUDARSHAN,M
BSE,INE0JSX01015,GSLSU,T
BSE,INE0OMI01019,BRIGHT,M
BSE,INE0NIJ01017,DEVLAB,M
BSE,INF846K010Q0,AXSENSEX,B
BSE,INF769K01JU9,LOWVOL,B
BSE,INE825B01010,JAFINANCE,X
BSE,INE0N0Y01013,USK,B
BSE,INE0O1T01010,MAIDEN,M
BSE,INF769K01KF8,GSEC10YEAR,F
BSE,INE0O8901016,EXHICON,M
BSE,INE0LCL01028,AVALON,A
BSE,INE0P7001013,SANCODE,MT
BSE,INE0N7W01012,BLAL,B
BSE,INF789F1AYK6,SILVERBETA,E
BSE,INE0NTC01019,RETINA,M
BSE,INF740KA1SW3,GOLDADD,E
BSE,INE634S01028,MANKIND,A
BSE,INE0LDI01022,INNOKAIZ,MT
BSE,INE680Z01018,AVG,B
BSE,INE0ALR01029,ATALREAL,B
BSE,INE557Z01018,PIGL,B
BSE,INE0NDH25011,NXST,IF
BSE,INE210F01016,SWATIPRO,X
BSE,INE07S101038,PAVNAIND,B
BSE,INE0GYI01028,HSIL,MT
BSE,INE0A0S01028,SIGMA,B
BSE,INE0PA801013,GHCLTEXTIL,B
BSE,INE964W01021,MKPL,B
BSE,INE0NJ001013,CFF,M
BSE,INE0NXA01015,COMRADE,M
BSE,INF769K01KG6,SILVERAG,E
BSE,INE0LOJ01019,IKIO,B
BSE,INE0N5O01013,SONALIS,M
BSE,INE0OJ401014,BIZOTIC,MT
BSE,INE04Z101016,ASIAN,X
BSE,INE0ORA01015,COSMICCRF,M
BSE,INE0ECP01024,HMAAGRO,B
BSE,INE568Z01015,URAVIDEF,B
BSE,INE0Q0M01015,VEEFIN,M
BSE,INE349Y01013,IDEAFORGE,B
BSE,INE055S01018,CYIENTDLM,A
BSE,INE01BT01015,MACIND,X
BSE,INF740KA1SX1,ITADD,B
BSE,INE602W01027,SENCO,B
BSE,INE0NZF01019,ALPHAIND,M
BSE,INE0P3N01018,KAKA,M
BSE,INE758E01017,JIOFIN,A
BSE,INE0NEV01011,AHASOLAR,M
BSE,INE735W01017,UTKARSHBNK,B
BSE,INE0DN001027,ASARFI,MT
BSE,INF769K01KR3,BANKETF,B
BSE,INE0NT901020,NETWEB,A
BSE,INF769K01KS1,LIQUID,F
BSE,INF740KA1SY9,PSUBANKADD,B
BSE,INF740KA1TA7,PVTBANKADD,B
BSE,INE0JO301016,YATHARTH,A
BSE,INE342G01023,NIITMTS,A
BSE,INE0OWC01011,KHAZANCHI,M
BSE,INE0NN701020,ATL,B
BSE,INE0O3901029,TREL,B
BSE,INF109KC18V5,QUAL30IETF,B
BSE,INE0LXT01019,REDTAPE,B
BSE,INE03HW01020,VLEGOV,B
BSE,INE423Y01016,SBFC,A
BSE,INE338H01029,CONCORDBIO,A
BSE,INE864X01013,DPWIRES,B
BSE,INE013V01011,SHELTER,M
BSE,INE395N01027,TVSSCS,A
BSE,INE0MIS01010,PYRAMID,B
BSE,INE0OJZ01019,SHOORA,MT
BSE,INE0Q8P01029,BONDADA,M
BSE,INE024001021,AEROFLEX,B
BSE,INF179KC1JG3,HDFCLIQUID,F
BSE,INE0AE001013,VPRPL,B
BSE,INF789F1AYX9,MIDCAPBETA,B
BSE,INE489B01031,SHRAAITECH,X
BSE,INE0N2P01017,RISHABH,B
BSE,INE05CZ01011,RATNAVEER,B
BSE,INE682M01012,JLHL,A
BSE,INE777K01022,RRKABEL,A
BSE,INE0OYE01013,QUESTFLOW,M
BSE,INE0OV601013,EMSLIMITED,B
BSE,INE08U801020,SAMHI,A
BSE,INE07K301024,ZAGGLE,A
BSE,INE980Y01015,SOUTHWEST,T
BSE,INE531F01023,NUVAMA,A
BSE,INE438K01021,KALAMANDIR,B
BSE,INE903U01023,SIGNATURE,A
BSE,INE0P4P01011,TECHKGREEN,M
BSE,INE0JR601024,YATRA,B
BSE,INE372M01010,ARCL,XT
BSE,INE880J01026,JSWINFRA,A
BSE,INE0KNT01012,MVGJL,B
BSE,INE851I01011,UDS,B
BSE,INE0MIO01019,ORGANICREC,M
BSE,INE0JWS01017,VALIANTLAB,B
BSE,INF769K01KT9,SENSEXETF,A
BSE,INE0Q1S01010,SUNITATOOL,M
BSE,INE0INJ01017,PLAZACABLE,B
BSE,INE07U701015,IRMENERGY,B
BSE,INF769K01KV5,ITETF,B
BSE,INF769K01KU7,ALPHAETF,B
BSE,INE03EI01018,MAXESTATES,A
BSE,INE0KBH01020,BLUEJET,B
BSE,INF200KA13Z8,LIQUIDSBI,F
BSE,INE0LMW01024,CELLO,A
BSE,INE0J5401028,HONASA,A
BSE,INE818W01011,ESAFSFB,B
BSE,INE004A01022,PROTEAN,A
BSE,INE491J01022,ASKAUTOLTD,B
BSE,INE0N6U01018,KALYANI,M
BSE,INE202E01016,IREDA,A
BSE,INE007N01010,FEDFINA,B
BSE,INE142M01025,TATATECH,A
BSE,INE717W01049,GANDHAR,B
BSE,INE00Y201027,FLAIR,B
BSE,INE0RDR01012,SPL,M
BSE,INE0RDM01013,DEEPAKCHEM,M
BSE,INE0P9J01013,AMIC,M
BSE,INE0KQN01018,BAJEL,B
BSE,INF251K01SU9,BBNPPGOLD,E
BSE,INE922K01024,INDIASHLTR,A
BSE,INE321T01012,DOMS,A
BSE,INE616N01034,INOXINDIA,A
BSE,INE0QSK01017,SIYARAM,M
BSE,INE0FRK01020,MOTISONS,B
BSE,INE843S01025,SURAJEST,B
BSE,INE046W01019,MUTHOOTMF,B
BSE,INE330T01021,HAPPYFORGE,B
BSE,INE220Q01020,MUFTI,B
BSE,INE0QZQ01019,SHANTIDENM,M
BSE,INE0PEQ01016,RBZJEWEL,B
BSE,INE02IJ01035,AZAD,A
BSE,INE0Q3R01026,SUNCLAY,B
BSE,INE0DUT01020,INNOVACAP,B
BSE,INE0QFT01015,AIKPIPES,M
BSE,INE0RNZ01014,SBVCL,M
BSE,INE0PSC01024,DIGIDRIVE,B
BSE,INE980O01024,JYOTICNC,A
BSE,INE0GEN01012,SWANAGRO,M
BSE,INE0QIS01011,SHREE,M
BSE,INE456Z01021,MEDIASSIST,A
BSE,INF0R8F01034,LIQUIDCASE,F
BSE,INE07G501017,SHPLPUNE,X
BSE,INE0Q1R01012,QLL,M
BSE,INF0QA701722,NIFTYBETF,B
BSE,INF0QA701714,BANKBETF,B
BSE,INE0G5901015,EPACK,B
BSE,INE02H701025,NOVAAGRI,B
BSE,INF789F1AZD8,ITBETA,B
BSE,INE0OLZ01015,HARSHDEEP,M
BSE,INE0R5Z01015,MCFL,M
BSE,INE0NLT01010,BLSE,B
BSE,INE0QZF01012,GPSL,M
BSE,INF740KA1UF4,HEALTHADD,B
BSE,INF179KC1HW4,HDFCPSUBK,B
BSE,INE988S01028,PARKHOTELS,B
BSE,INE0QXV01014,JGTL,X
BSE,INE0KGZ01021,SIGNPOST,B
BSE,INE953L01027,JSFB,B
BSE,INE0J1F01024,RPTECH,B
BSE,INE646H01017,CAPITALSFB,B
BSE,INE0OYK01010,RUDRAGAS,M
BSE,INE010601016,ENTERO,B
BSE,INF767K01RN1,LICNMID100,B
BSE,INE0QTF01015,VSTL,B
BSE,INE696F01016,JUNIPER,B
BSE,INF769K01LC3,SMALLCAP,B
BSE,INE486R01017,GPTHEALTH,B
BSE,INF0R8F01042,GOLDCASE,E
BSE,INE777F01014,EXICOM,B
BSE,INE0PT501018,PLATIND,B
BSE,INE0CG401037,MUKKA,B
BSE,INE0NQ801033,RKSWAMY,B
BSE,INE0NHL23019,INDUSINVIT,IF
BSE,INE0MB501011,JGCHEM,B
BSE,INE0L9R01028,GOPAL,B
BSE,INE510U01018,PESB,M
BSE,INE0PB301013,SCILAL,B
BSE,INE0QQG01019,ROYAL,M
BSE,INE772T01024,PVSL,B
BSE,INE0QN801017,KRYSTAL,B
BSE,INE0QVH01025,KPGEL,M
BSE,INE0AH901011,CHATHA,M
BSE,INE0OMZ01013,VRUDDHI,M
BSE,INE0R6Z01013,SRM,B
BSE,INF740KA1UM0,LIQUIDADD,F
BSE,INE266Y01019,DPABHUSHAN,B
BSE,INE343G01021,BHARTIHEXA,A
BSE,INE0S0701019,GVL,M
BSE,INE0Q9W01015,FAALCON,M
BSE,INE0SGR01013,SHIVAM,M
BSE,INE0SDC01012,EMMFORCE,M
BSE,INE0OAF01028,JNKINDIA,B
BSE,INE0QSB01016,AMKAY,MT
BSE,INE0QXT01018,DKUAL,M
BSE,INE0RGM01016,STAL,M
BSE,INE065X01017,INDGN,A
BSE,INE673O01025,TBOTEK,A
BSE,INE883F01010,AADHARHFC,A
BSE,INE0SCB01016,AZTEC,MT
BSE,INE0R4W01015,PIOTEX,M
BSE,INE03JT01014,GODIGIT,A
BSE,INF769K01LJ8,MIDSMALL,B
BSE,INE108V01019,AWFIS,B
BSE,INF0QA701854,LIQUIDBETF,F
BSE,INE0RIQ01013,ASSOCIATED,M
BSE,INE02L001032,BOROSCI,B
BSE,INE257C01014,ADTECH,X
BSE,INE0TT901016,TOTEM,X
BSE,INE0ATZ01017,KRONOX,B
BSE,INE0QUV01010,SATTRIX,M
BSE,INE0R7D01018,3CIT,M
BSE,INE0CYK01015,PURPLEFIN,XT
BSE,INE0HV901016,IXIGO,B
BSE,INF0R8F01059,MID150CASE,B
BSE,INF0R8F01067,TOP100CASE,B
BSE,INE0S0I01011,COTFAB,M
BSE,INF251K01TL6,BBNPNBETF,B
BSE,INE03DD01011,RETAIL,B
BSE,INE841L01016,DEEDEV,B
BSE,INE0RUJ01013,GEMENVIRO,M
BSE,INE916Y01027,AFIL,B
BSE,INE0S6R01027,DFPL,M
BSE,INE01A001028,STANLEY,B
BSE,INE552Z01027,ABDL,A
BSE,INE0S2V01010,VRAJ,B
BSE,INE0PO601011,NPL,X
BSE,INF200KB1217,SBISILVER,E
BSE,INE375Y01018,RELIABLE,T
BSE,INF680P01422,LIQUIDSHRI,F
BSE,INE0B9K01025,BANSALWIRE,B
BSE,INE168P01015,EMCURE,A
BSE,INF769K01LQ3,EVINDIA,B
BSE,INE0T3401029,ACLD,M
BSE,INF200KB1282,SBINEQWETF,B
BSE,INF109KC18W3,OILIETF,B
BSE,INE08NE01025,SANSTAR,B
BSE,INF209KB19Z4,ABSLPSE,B
BSE,INE0MNP01016,VVIPIL,M
BSE,INE0RMR01013,KIZI,M
BSE,INE09XN01023,AKUMS,B
BSE,INE0AG901020,CEIGALL,B
BSE,INE0OXY01013,AFCOM,M
BSE,INE0LXG01040,OLAELEC,A
BSE,INE02RE01045,FIRSTCRY,A
BSE,INE00U401027,UNIECOM,B
BSE,INF209KC1142,GSEC10ABSL,F
BSE,INF109KC19W1,METALIETF,B
BSE,INE0PQ101010,SSDL,B
BSE,INE00M901018,INTERARCH,B
BSE,INE0URU01010,GLOBALE,B
BSE,INE0PPK01015,ORIENTTECH,B
BSE,INE0QA901010,RAPID,MT
BSE,INE0BS701011,PREMIERENE,A
BSE,INE06HJ01020,ECOSMOBLTY,B
BSE,INE02ID01020,RAYMONDLSL,A
BSE,INF769K01LX9,MULTICAP,B
BSE,INE0SG001011,TRAVELS,M
BSE,INE01FR01028,STYLEBAAZA,B
BSE,INE0RE001014,GALAPREC,B
BSE,INE0DAB01012,RVTH,B
BSE,INF740KA1UR9,TOP10ADD,B
BSE,INE0UYT01018,MCEL,MT
BSE,INE0S2G01011,BALAJEE,B
BSE,INE0UOS01011,SANOFICONR,A
BSE,INE377Y01014,BAJAJHFL,A
BSE,INE0O6601022,KROSS,B
BSE,INE0RWQ01014,TOLINS,B
BSE,INE953R01016,PNGJL,A
BSE,INE0Q3401017,SAFE,M
BSE,INE0CJF01024,WCIL,B
BSE,INE0PZB01013,PFL,M
BSE,INE850M01015,NORTHARC,A
BSE,INE0QRL01017,ARKADE,B
BSE,INE939X01013,MANBA,B
BSE,INE0Q3J01015,KRN,B
BSE,INE184O01015,DIFFNKG,B
BSE,INF769K01LZ4,BANKPSU,B
BSE,INE0U6201010,SUBAM,MT
BSE,INF769K01LY7,METAL,B
BSE,INE0JVO01026,GARUDA,B
BSE,INE0YRO01015,SHIVTEXCHEM,M
BSE,INE0APB01032,MGEL,B
BSE,INE0V6F01027,HYUNDAI,A
BSE,INF109KC16X5,VAL30IETF,B
BSE,INE0OPA01019,DBEIL,B
BSE,INE377N01017,WAAREEENER,B
BSE,INE0PK601023,OCCLLTD,B
BSE,INE497S01012,GODAVARIB,B
BSE,INE101I01011,AFCONS,B
BSE,INE00YB01025,ABINFRA,B
BSE,INE0W2G01015,SAGILITY,B
BSE,INE622W01025,ACMESOLAR,B
BSE,INF769K01MY5,LIQUIDPLUS,F
BSE,INE00H001014,SWIGGY,B
BSE,INE995S01015,NIVABUPA,B
BSE,INE0RU901015,MANGALCOMP,M
BSE,INE0UIZ01018,BLACKBUCK,B
BSE,INE0ONG01011,NTPCGREEN,B
BSE,INE0LLY01014,EIEL,B
BSE,INE0VN801010,RAJESH,M
BSE,INE013P01021,ONESOURCE,B
BSE,INE877V01027,SURAKSHA,B
BSE,INE0OJW01016,ROSSTECH,B
BSE,INE19RO25013,PSPLATINA,IF
BSE,INE0DQN01013,NISUS,M
BSE,INE054301028,ODIGMA,B
BSE,INE403Y01018,INNOVANA,B
BSE,INE0WCH01015,JUNGLECAMP,M
BSE,INE0HLU01028,MOBIKWIK,B
BSE,INE570L01029,SAILIFE,B
BSE,INE01EA01019,VMM,B
BSE,INE168C01013,HILLTONE,XT
BSE,INE115Q01022,IKS,B
BSE,INE00GK01023,YASHHV,M
BSE,INE0Q9301021,IGIL,B
BSE,INE0LB101011,NACDAC,M
BSE,INE0JPD01013,SANATHAN,B
BSE,INE037Z01029,CEWATER,B
BSE,INE284H01025,DAMCAPITAL,B
BSE,INE454P01035,TRANSRAILL,B
BSE,INE0TO701015,MAMATA,B
BSE,INE0RB801010,SENORES,B
BSE,INE0V7W01012,CARRARO,B
BSE,INE781S01027,VENTIVE,B
BSE,INE0U3I01011,UNIMECH,B
BSE,INF769K01NS5,CONSUMER,B
BSE,INE0A8401016,CITICHEM,M
BSE,INE379A01028,ITCHOTELS,B
BSE,INF754K01TX4,ECAPINSURE,B
BSE,INE0ZHT01012,TECHNICHEM,M
BSE,INE622H01018,INDOFARM,B
BSE,INE0RH001011,VANDU,M
BSE,INE0QQJ01021,PARMESHWAR,MT
BSE,INE0Q2L01013,DAVIN,M
BSE,INE0HSD01011,FABCLEAN,M
BSE,INE0M4D01010,SGLTL,B
BSE,INE0FK501019,INDOBELL,M
BSE,INE00ST01011,BRGIL,M
BSE,INE0LRY01011,QUADFUTURE,B
BSE,INE0NQ401016,AVAX,MT
BSE,INE0Z8Z23013,CAPINVIT,IF
BSE,INE0WO601020,LAXMIDENTL,B
BSE,INE0CFH01028,RIKHAV,M
BSE,INE12QA01010,LGLL,M
BSE,INE0RYC01010,STALLION,T
BSE,INE0WXM01011,CNINFOTECH,M
BSE,INE526E01018,SHRIPISTON,B
BSE,INE0R4L01018,DENTA,B
BSE,INE0AK901016,RRECL,XT
BSE,INE0WDX01010,CLN,M
BSE,INE0RWU01016,GBLOGISTIC,MT
BSE,INE0DZD01015,HMEML,MT
BSE,INE943P01029,AGARWALEYE,B
BSE,INE0YON01014,MALPANI,M
BSE,INF740KA1VE5,NEXT30ADD,B
BSE,INE0U2L01017,AMWILL,M
BSE,INE0W0H01017,SOLARIUM,M
BSE,INE03CC01015,JUBLCPL,B
BSE,INE274Y01021,AJAXENGG,B
BSE,INE0R8101016,COVANCE,XT
BSE,INE093A01041,HEXT,B
BSE,INF582M01KS4,UNIONGOLD,E
BSE,INE0O9T01021,BAJAJINDEF,B
BSE,INE0TD301017,SHANMUGA,M
BSE,INE0FFF01017,LKMEHTA,M
BSE,INE0SII01026,QPOWER,B
BSE,INE0TIR01017,SWASTH,M
BSE,INE13VU01016,BEEZAASAN,M
BSE,INE0VYX01018,NUKLEUS,M
BSE,INE0NR501012,VIKRAMAR,X
BSE,INE0RXS01018,SHREENATH,M
BSE,INE0VNH01014,NAPSGLOBAL,M
BSE,INF579M01BB5,GOLD360,E
